MarketID,eq_price,eq_quantity,optimalconsumersurplus,optimalproducersurplus,optimal_surplus,Number_players,default,mean_experience_robot,mean_experience_nonrobot,Quantity,ConsumerSurplus,ProducerSurplus,surplus,efficiency
1940007,114,30,645,1050,1695,20,0,0.05,1.95,28,499,1133,1632,0.962831858
1940008,114,30,645,1050,1695,20,0,0.25,0.75,24,700,815,1515,0.89380531
1940008,114,30,645,1050,1695,20,0,0.25,1.75,28,958,684,1642,0.968731563
1940009,114,30,645,1050,1695,20,0,0.05,0.95,26,659,892,1551,0.915044248
1940009,114,30,645,1050,1695,20,0,0.05,1.95,26,849,714,1563,0.922123894
1945001,112,13,260,416,676,10,1,0.1,1.7,13,221,416,637,0.942307692
1945002,112,13,260,416,676,10,1,0.2,1.7,14,127,532,659,0.974852071
1947001,112,13,260,416,676,10,1,0.0,4.4,12,-60,702,642,0.949704142
1947002,112,13,260,416,676,10,1,0.0,4.5,12,146,479,625,0.924556213
1947003,112,13,260,416,676,10,1,0.0,4.9,12,188,460,648,0.958579882
1947004,112,13,260,416,676,10,1,0.0,5.0,12,109,533,642,0.949704142
1947005,112,13,260,416,676,10,1,0.0,4.2,14,-965,1614,649,0.960059172
1947006,112,13,260,416,676,10,1,0.0,4.5,11,258,370,628,0.928994083
1947007,112,13,260,416,676,10,1,0.0,4.6,10,86,527,613,0.906804734
1947008,112,13,260,416,676,10,1,0.0,4.6,10,-61,589,528,0.781065089
1947009,112,13,260,416,676,10,1,0.0,4.9,12,300,335,635,0.939349112
1947010,112,13,260,416,676,10,1,0.0,5.0,14,300,356,656,0.970414201
1947011,112,13,260,416,676,10,1,0.0,4.6,13,213,433,646,0.955621302
1947012,112,13,260,416,676,10,1,0.0,5.0,12,-18,647,629,0.930473373
1949001,112,13,260,416,676,10,1,0.0,15.0,10,367,225,592,0.875739645
1949002,112,13,260,416,676,10,1,0.0,12.6,11,555,99,654,0.967455621
1949003,112,9,180,288,468,6,0,0.0,14.0,7,220,220,440,0.94017094
1950001,78,13,312,156,468,10,0,0.1,9.5,10,-10,420,410,0.876068376
1950001,78,13,312,156,468,10,0,0.1,10.5,6,-106,336,230,0.491452991
1950002,78,13,312,156,468,10,0,2.1,8.3,6,31,219,250,0.534188034
1950002,78,13,312,156,468,10,0,2.1,9.3,6,67,205,272,0.581196581
1950003,78,13,312,156,468,10,0,1.2,9.4,7,240,46,286,0.611111111
1950003,78,13,312,156,468,10,0,1.2,10.4,7,82,268,350,0.747863248
1951001,350,11,825,825,1650,8,0,0.0,2.0,15,565,500,1065,0.645454545
1951002,350,11,825,825,1650,8,0,0.0,2.0,7,848,307,1155,0.7
1951003,350,11,825,825,1650,8,0,0.0,2.0,13,-179,1394,1215,0.736363636
1951004,350,11,825,825,1650,8,0,0.0,2.0,13,-649,1729,1080,0.654545455
1951005,297,4,452,238,690,3,0,0.0,2.0,2,-287,767,480,0.695652174
1953001,90,41,820,820,1640,30,0,0.1,0.13333334,38,886,616,1502,0.915853659
1953001,90,41,820,820,1640,30,0,0.1,1.1333333,35,779,684,1463,0.892073171
1953001,90,41,820,820,1640,30,0,0.1,2.1333334,41,808,783,1591,0.970121951
1953001,90,41,820,820,1640,30,0,0.1,3.1333334,36,421,1066,1487,0.906707317
1953002,90,41,820,820,1640,30,0,0.0,0.13333334,32,35,1348,1383,0.843292683
1953002,90,41,820,820,1640,30,0,0.0,1.1333333,39,595,916,1511,0.921341463
1953002,90,41,820,820,1640,30,0,0.0,2.1333334,39,636,866,1502,0.915853659
1953002,90,41,820,820,1640,30,0,0.0,3.1333334,38,699,813,1512,0.92195122
1953003,90,41,820,820,1640,30,0,0.0,0.26666668,35,209,1157,1366,0.832926829
1953003,90,41,820,820,1640,30,0,0.0,1.2666667,37,729,725,1454,0.886585366
1953003,90,41,820,820,1640,30,0,0.0,2.2666667,41,478,1024,1502,0.915853659
1953003,90,41,820,820,1640,30,0,0.0,3.2666667,40,765,750,1515,0.923780488
1953004,90,41,820,820,1640,30,0,0.0,0.0,33,660,712,1372,0.836585366
1953004,90,41,820,820,1640,30,0,0.0,1.0,39,276,1236,1512,0.92195122
1953004,90,41,820,820,1640,30,0,0.0,2.0,34,211,1208,1419,0.865243902
1953004,90,41,820,820,1640,30,0,0.0,3.0,30,439,802,1241,0.756707317
1953005,90,41,820,820,1640,30,0,0.0,0.13333334,36,340,1116,1456,0.887804878
1953005,90,41,820,820,1640,30,0,0.0,1.1333333,41,674,903,1577,0.961585366
1953005,90,41,820,820,1640,30,0,0.0,2.1333334,36,429,996,1425,0.868902439
1953005,90,41,820,820,1640,30,0,0.0,3.1333334,34,487,969,1456,0.887804878
1953006,89,27,594,582,1176,19,0,0.0,0.0,21,776,214,990,0.841836735
1953006,90,30,615,615,1230,20,0,0.0,1.15,26,-366,1519,1153,0.937398374
1953006,90,30,615,615,1230,20,0,0.0,2.15,22,128,867,995,0.808943089
1953006,90,30,615,615,1230,20,0,0.0,3.15,16,-404,1168,764,0.621138211
1954001,117,7,147,231,378,14,0,0.0,3.9285715,6,18,334,352,0.931216931
1954001,117,7,147,231,378,14,0,0.0,4.928571,7,-8,386,378,1.0
1954001,117,7,147,231,378,14,0,0.0,5.928571,7,3,375,378,1.0
1954001,117,7,147,231,378,14,0,0.0,6.928571,7,40,338,378,1.0
1957001,100,25,650,650,1300,10,0,0.0,8.3,21,502,722,1224,0.941538462
1957001,100,25,650,650,1300,10,0,0.0,9.3,17,559,493,1052,0.809230769
1957001,100,25,650,650,1300,10,0,0.0,10.3,9,360,310,670,0.515384615
1958001,112,13,260,416,676,10,1,0.0,0.0,11,441,180,621,0.918639053
1958002,112,13,260,416,676,10,1,0.0,0.0,11,285,285,570,0.843195266
1958003,112,13,260,416,676,10,1,0.0,0.0,12,506,101,607,0.897928994
1959001,110,21,420,630,1050,16,0,0.0,0.3125,20,547,432,979,0.932380952
1959002,110,21,420,630,1050,16,0,0.0,0.0,21,401,580,981,0.934285714
1959004,105,2,65,75,140,2,0,0.0,0.0,3,128,-8,120,0.857142857
1960001,112,13,260,416,676,10,1,2.3,0.7,2,43,137,180,0.266272189
1967001,78,13,312,156,468,10,0,0.6,5.6,6,230,40,270,0.576923077
1967001,78,13,312,156,468,10,0,0.6,6.6,7,301,-1,300,0.641025641
1967001,78,13,312,156,468,10,0,0.6,7.6,2,91,27,118,0.252136752
1967002,78,13,312,156,468,10,0,0.9,5.7,5,235,-15,220,0.47008547
1967002,78,13,312,156,468,10,0,0.9,6.7,8,360,-24,336,0.717948718
1967002,78,13,312,156,468,10,0,0.9,7.7,6,257,29,286,0.611111111
1967003,78,13,312,156,468,10,0,0.5,6.5,9,282,112,394,0.841880342
1967003,78,13,312,156,468,10,0,0.5,7.5,9,383,9,392,0.837606838
1967003,78,13,312,156,468,10,0,0.5,8.5,2,110,24,134,0.286324786
1967004,78,13,312,156,468,10,0,1.0,6.2,7,-62,384,322,0.688034188
1967004,78,13,312,156,468,10,0,1.0,7.2,10,298,96,394,0.841880342
1967004,78,13,312,156,468,10,0,1.0,8.2,1,47,11,58,0.123931624
1967005,78,13,312,156,468,10,0,0.6,6.4,10,204,190,394,0.841880342
1967005,78,13,312,156,468,10,0,0.6,7.4,9,212,136,348,0.743589744
1967005,78,13,312,156,468,10,0,0.6,8.4,6,195,105,300,0.641025641
1967006,78,13,312,156,468,10,0,0.5,6.5,8,259,89,348,0.743589744
1967006,78,13,312,156,468,10,0,0.5,7.5,9,325,75,400,0.854700855
1967006,78,13,312,156,468,10,0,0.5,8.5,2,81,33,114,0.243589744
1968001,110,87,3931,3931,7862,38,0,0.0,0.0,84,2454,5109,7563,0.961968965
1969001,112,13,260,416,676,10,1,0.1,2.0,3,12,207,219,0.323964497
1969001,112,13,260,416,676,10,1,0.1,3.0,8,55,411,466,0.689349112
1969001,112,13,260,416,676,10,1,0.1,4.0,11,83,458,541,0.800295858
1969002,112,13,260,416,676,10,1,0.1,2.0,7,357,137,494,0.730769231
1969002,112,13,260,416,676,10,1,0.1,3.0,10,502,123,625,0.924556213
1969002,112,13,260,416,676,10,1,0.1,4.0,11,381,259,640,0.946745562
1970001,110,21,420,630,1050,16,0,0.0,1.3125,21,451,567,1018,0.96952381
1970002,110,21,420,630,1050,16,0,0.0,1.0,19,335,612,947,0.901904762
1970004,108,3,78,102,180,2,0,0.0,1.0,2,96,64,160,0.888888889
1971001,110,21,420,630,1050,16,0,0.0625,2.875,22,442,590,1032,0.982857143
1971002,110,21,420,630,1050,16,0,0.125,2.875,21,457,582,1039,0.98952381
1971003,110,21,420,630,1050,16,0,0.125,2.875,21,448,593,1041,0.991428571
1971004,110,21,420,630,1050,16,0,0.375,2.625,20,369,642,1011,0.962857143
1971005,110,21,420,630,1050,16,0,0.125,2.875,24,405,615,1020,0.971428571
1971006,110,21,420,630,1050,16,0,0.0625,3.25,21,433,573,1006,0.958095238
1971007,110,21,420,630,1050,16,0,0.0625,2.9375,19,374,573,947,0.901904762
1972001,99,9,315,339,654,7,0,2.142857,15.285714,1,146,-49,97,0.148318043
1972001,99,12,414,432,846,9,0,2.5555556,17.222221,4,123,207,330,0.390070922
1972001,99,12,414,432,846,9,0,2.5555556,18.222221,4,300,10,310,0.36643026
1972001,99,12,414,432,846,9,0,2.5555556,19.222221,2,55,127,182,0.215130024
1972001,99,12,414,432,846,9,0,2.5555556,20.222221,4,138,163,301,0.355791962
1972003,92,3,129,110,239,3,0,10.333333,31.333334,1,53,47,100,0.418410042
1972003,92,3,129,110,239,3,0,10.333333,32.333332,3,129,110,239,1.0
1972003,92,3,129,110,239,3,0,10.333333,33.333332,3,135,104,239,1.0
1973001,100,17,442,442,884,15,0,0.06666667,0.93333334,20,607,130,737,0.833710407
1973002,100,17,442,442,884,15,0,0.0,1.0,20,-473,1282,809,0.915158371
1974001,99,33,924,909,1833,23,0,0.0,1.9130435,25,527,979,1506,0.821603928
1974001,99,33,924,909,1833,23,0,0.0,2.9130435,26,688,813,1501,0.818876159
1974001,99,33,924,909,1833,23,0,0.0,3.9130435,25,1017,457,1474,0.804146208
1975001,606,11,3744,3091,6835,14,0,0.0,0.0,13,-2975,8687,5712,0.83569861
1975001,606,11,3744,3091,6835,14,0,5.357143,10.642858,12,1499,4272,5771,0.844330651
1975001,606,11,3744,3091,6835,14,0,5.357143,11.642858,12,1782,4361,6143,0.898756401
1975001,606,11,3744,3091,6835,14,0,5.357143,12.642858,10,2291,3404,5695,0.833211412
1975001,606,11,3744,3091,6835,14,0,5.357143,13.642858,11,2718,3281,5999,0.877688369
1976001,110,11,275,275,550,10,0,0.1,0.1,11,-473,953,480,0.872727273
1976002,110,11,275,275,550,10,0,0.1,0.0,11,22,433,455,0.827272727
1976003,110,11,275,275,550,10,0,0.2,0.4,14,176,309,485,0.881818182
1976004,110,11,275,275,550,10,0,0.1,0.0,11,-70,545,475,0.863636364
1976005,110,11,275,275,550,10,0,0.2,0.3,10,-17,512,495,0.9
1976006,110,11,275,275,550,10,0,0.0,0.3,11,352,138,490,0.890909091
1976007,110,11,275,275,550,10,0,0.1,0.2,14,400,85,485,0.881818182
1976008,110,11,275,275,550,10,0,0.1,0.2,12,275,205,480,0.872727273
1976009,110,11,275,275,550,10,0,0.3,0.0,13,274,246,520,0.945454545
1977001,108,126,2709,3858,6567,100,0,0.0,0.02,141,2469,3639,6108,0.930105071
1977002,108,126,2709,3858,6567,100,0,0.0,0.02,138,3116,2834,5950,0.906045378
1977003,108,126,2709,3858,6567,100,0,0.0,0.01,134,2044,4006,6050,0.921273032
1977004,108,126,2709,3858,6567,100,0,0.04,0.1,125,781,4893,5674,0.864017055
1977005,122,39,857,1677,2534,29,0,0.0,0.03448276,31,606,1418,2024,0.798737174
1979001,101,52,1369,1326,2695,37,0,0.0,2.0,48,1309,1275,2584,0.958812616
1980002,110,3,78,108,186,2,0,0.0,1.0,3,117,69,186,1.0
1981001,100,21,630,630,1260,15,0,0.0,5.5333333,15,287,741,1028,0.815873016
1981001,100,21,630,630,1260,15,0,0.0,6.5333333,16,333,709,1042,0.826984127
1981001,100,21,630,630,1260,15,0,0.0,7.5333333,19,417,711,1128,0.895238095
1983001,112,13,260,416,676,10,1,1.8,5.8,11,208,442,650,0.961538462
1983002,112,13,260,416,676,10,1,0.3,7.5,12,320,307,627,0.927514793
1984001,520,210,51450,51450,102900,42,0,0.0,10.095238,148,62811,19878,82689,0.803586006
1985001,105,153,3632,3850,7482,115,0,0.0,0.0,115,4990,787,5777,0.772119754
1985001,105,153,3632,3850,7482,115,0,0.0,1.0,145,5118,1581,6722,0.898422882
1985001,106,155,3566,4003,7569,116,0,0.0,1.9827586,140,4300,2440,6740,0.890474303
1986001,112,13,260,416,676,10,1,0.4,1.6,10,260,303,563,0.832840237
1986001,112,13,260,416,676,10,1,0.4,2.6,11,182,432,614,0.908284024
1987001,90,16,440,440,880,32,0,0.0,5.0,15,386,472,858,0.975
1987001,90,16,440,440,880,33,0,0.0,5.818182,15,390,435,825,0.9375
1987001,90,16,440,440,880,33,0,0.0,6.818182,15,379,425,804,0.913636364
1987001,90,16,440,440,880,33,0,0.0,7.818182,16,487,369,856,0.972727273
1987001,90,16,440,440,880,33,0,0.0,8.818182,13,353,374,727,0.826136364
1988001,100,25,650,650,1300,10,0,0.0,0.0,23,31,1233,1264,0.972307692
1988002,100,25,650,650,1300,10,0,0.0,0.0,25,161,1139,1300,1.0
1988003,100,25,650,650,1300,10,0,0.0,0.0,19,-281,1413,1132,0.870769231
1988004,100,25,650,650,1300,10,0,0.0,0.0,21,1286,-62,1224,0.941538462
1988005,100,25,650,650,1300,10,0,0.0,0.0,23,1199,61,1260,0.969230769
1988006,100,25,650,650,1300,10,0,0.0,0.0,25,149,1151,1300,1.0
1989001,72,9,144,315,459,10,0,0.2,1.8,14,252,71,323,0.703703704
1989001,72,9,144,315,459,10,0,0.2,2.8,12,35,347,382,0.832244009
1989002,72,9,144,315,459,10,0,0.2,1.6,12,113,268,381,0.830065359
1989002,72,9,144,315,459,10,0,0.2,2.6,11,-230,547,317,0.690631808
1990001,126,24,300,552,852,20,0,0.1,3.75,22,351,436,787,0.92370892
1990001,126,24,300,552,852,20,0,0.1,4.75,22,286,470,756,0.887323944
1990002,126,24,300,552,852,20,0,0.2,3.45,24,439,324,763,0.895539906
1990002,126,24,300,552,852,20,0,0.2,4.45,21,432,371,803,0.942488263
1990003,126,24,300,552,852,20,0,0.3,3.65,18,382,336,718,0.842723005
1990003,126,24,300,552,852,20,0,0.3,4.65,22,551,251,802,0.941314554
1990004,126,24,300,552,852,20,0,0.3,3.75,22,283,508,791,0.928403756
1990004,126,24,300,552,852,20,0,0.3,4.75,22,313,498,811,0.951877934
1990005,126,24,300,552,852,20,0,0.2,3.7,26,307,509,816,0.957746479
1990005,126,24,300,552,852,20,0,0.2,4.7,21,443,314,757,0.888497653
1990006,126,24,300,552,852,20,0,0.2,3.6,22,189,592,781,0.916666667
1990006,126,24,300,552,852,20,0,0.2,4.6,24,243,583,826,0.969483568
1990007,126,24,300,552,852,20,0,0.1,3.6,23,279,507,786,0.922535211
1990007,126,24,300,552,852,20,0,0.1,4.6,22,280,524,804,0.943661972
1990008,126,24,300,552,852,20,0,0.3,3.6,19,547,177,724,0.849765258
1990008,126,24,300,552,852,20,0,0.3,4.6,20,432,320,752,0.882629108
1990009,126,24,300,552,852,20,0,0.0,3.95,22,243,548,791,0.928403756
1990009,126,24,300,552,852,20,0,0.0,4.95,25,-29,817,788,0.924882629
1990010,126,24,300,552,852,20,0,0.1,3.95,24,430,393,823,0.965962441
1990010,126,24,300,552,852,20,0,0.1,4.95,22,333,403,736,0.863849765
1991001,107,4,100,126,226,10,0,0.0,0.4,4,60,142,202,0.89380531
1991002,107,4,100,126,226,10,0,0.0,0.2,4,7,171,178,0.787610619
1991003,107,4,100,126,226,10,0,0.0,0.6,4,57,135,192,0.849557522
1991004,107,4,100,126,226,10,0,0.0,0.3,4,31,159,190,0.840707965
1991005,107,4,100,126,226,9,0,0.0,0.0,2,42,117,159,0.703539823
1993001,129,30,1095,1500,2595,30,0,0.0,2.9333334,24,1061,1119,2180,0.840077071
1993002,129,30,1095,1500,2595,30,0,0.0,3.0,26,1287,986,2273,0.875915222
1993003,129,30,1095,1500,2595,30,0,0.0,2.9666667,24,1240,887,2127,0.819653179
1993004,129,30,1095,1500,2595,30,0,0.0,2.9333334,25,1327,857,2184,0.841618497
1993005,129,30,1095,1500,2595,30,0,0.0,2.9666667,28,671,1776,2447,0.942967245
1993006,129,30,1095,1500,2595,30,0,0.0,2.9333334,28,835,1603,2438,0.939499037
1993007,124,8,376,448,824,8,0,0.0,2.625,6,-4,619,615,0.746359223
1994001,102,45,1242,1182,2424,32,0,2.65625,5.46875,37,1373,825,2198,0.906765677
1995001,118,9,144,216,360,8,0,0.125,1.875,7,133,163,296,0.822222222
1995002,118,9,144,216,360,8,0,0.5,1.5,10,145,197,342,0.95
1995003,118,9,144,216,360,8,0,0.125,1.875,8,262,98,360,1.0
1995004,118,9,144,216,360,8,0,0.25,1.75,8,119,203,322,0.894444444
1996001,112,13,260,416,676,10,1,1.2,2.8,13,179,497,676,1.0
1997001,100,21,672,672,1344,14,0,8.214286,13.785714,12,416,474,890,0.662202381
1997001,99,21,693,693,1386,15,0,7.9333334,14.333333,14,618,352,970,0.6998557
1997001,99,21,693,693,1386,15,0,7.9333334,15.333333,12,497,444,941,0.678932179
1997001,99,21,693,693,1386,15,0,7.9333334,16.333334,10,235,453,688,0.496392496
1997001,99,21,693,693,1386,15,0,7.9333334,17.333334,14,278,709,987,0.712121212
1997001,99,21,693,693,1386,15,0,7.9333334,18.333334,9,364,270,634,0.457431457
1999001,112,13,260,416,676,10,1,0.0,0.0,15,274,386,660,0.976331361
1999001,112,13,260,416,676,10,1,0.0,1.0,11,311,300,611,0.903846154
1999002,112,13,260,416,676,10,1,0.0,0.0,12,260,380,640,0.946745562
1999002,112,13,260,416,676,10,1,0.0,1.0,12,-37,678,641,0.948224852
2001001,112,13,260,416,676,10,1,1.0,6.2,7,287,185,472,0.698224852
2001002,112,13,260,416,676,10,1,1.0,6.0,9,351,235,586,0.866863905
2001003,112,13,260,416,676,10,1,0.9,6.6,8,276,243,519,0.767751479
2003001,160,15,21600,1125,22725,10,0,0.0,6.9,15,10916,11809,22725,1.0
2003002,160,15,21600,1125,22725,10,0,0.0,6.8,14,9961,12669,22630,0.995819582
2003003,160,15,21600,1125,22725,10,0,0.0,7.0,13,13730,8630,22360,0.983938394
2003004,355,9,13005,2475,15480,6,0,0.0,7.0,9,4469,11011,15480,1.0
2011001,112,13,260,416,676,10,1,0.8,2.2,11,303,336,639,0.945266272
2012001,112,13,260,416,676,10,1,0.0,1.6,3,-32,305,273,0.403846154
2012002,112,13,260,416,676,10,1,0.0,1.5,10,-221,756,535,0.791420118
2012003,112,13,260,416,676,10,1,0.3,1.4,7,-115,518,403,0.596153846
2012004,112,9,180,288,468,6,0,0.16666667,1.5,4,-44,351,307,0.655982906
2013001,112,13,260,416,676,10,1,0.0,1.0,13,53,600,653,0.965976331
2013003,112,13,260,416,676,10,1,0.0,1.3,12,82,529,611,0.903846154
2013004,112,13,260,416,676,10,1,0.0,1.5,7,200,261,461,0.681952663
2013005,101,6,195,201,396,5,0,0.0,1.8,1,48,44,92,0.232323232
2014001,100,51,1275,1275,2550,41,0,0.0,0.9756098,54,1149,1308,2457,0.963529412
2016001,112,9,180,288,468,6,0,1.0,0.0,7,-91,495,404,0.863247863
2017001,107,15,330,435,765,14,0,0.0,0.0,17,247,471,718,0.938562092
2017001,107,15,330,435,765,14,0,0.0,1.0,16,327,409,736,0.962091503
2017002,107,15,330,435,765,14,0,0.0,0.0,12,263,413,676,0.883660131
2017002,107,15,330,435,765,14,0,0.0,1.0,15,300,385,685,0.895424837
2018001,489,16,4304,4260,8564,17,0,0.0,3.6470587,18,-1072,8666,7594,0.88673517
2019001,108,224,4631,6472,11103,175,0,0.0,0.0,138,1950,5218,7168,0.645591282
2021001,662,10,2380,1245,3625,34,0,0.0,12.735294,10,2390,560,2950,0.813793103
2022001,100,21,630,630,1260,15,0,0.0,8.533334,16,406,620,1026,0.814285714
2023001,50,26,650,650,1300,20,0,0.0,5.0,26,462,740,1202,0.924615385
2025002,112,13,260,416,676,10,1,0.2,2.8,12,295,359,654,0.967455621
2025003,112,13,260,416,676,10,1,0.6,2.4,11,463,174,637,0.942307692
2025004,112,13,260,416,676,10,1,0.6,2.4,9,249,291,540,0.798816568
2026001,90,11,275,275,550,8,0,0.75,1.25,14,77,383,460,0.836363636
2028001,83,34,1156,561,1717,35,0,0.0,1.0,34,700,822,1522,0.886429819
2028001,83,34,1156,561,1717,35,0,0.0,2.0,34,924,566,1490,0.867792662
2028001,83,34,1156,561,1717,35,0,0.0,3.0,36,1125,466,1591,0.926616191
2028001,83,34,1156,561,1717,35,0,0.0,4.0,33,1132,495,1627,0.947582994
2029001,112,13,260,416,676,10,1,0.9,0.3,11,346,163,509,0.75295858
2029002,112,13,260,416,676,10,1,0.0,0.6,13,282,355,637,0.942307692
2030001,100,8,204,204,408,10,0,0.7,4.2,11,44,153,197,0.482843137
2031001,65,13,780,390,1170,10,0,0.7,6.4,10,-8,1043,1035,0.884615385
2031001,65,13,780,390,1170,10,0,0.7,7.4,12,462,638,1100,0.94017094
2031002,65,13,780,390,1170,10,0,0.3,5.9,12,212,883,1095,0.935897436
2031002,65,13,780,390,1170,10,0,0.3,6.9,12,485,680,1165,0.995726496
2031003,65,13,780,390,1170,10,0,0.4,6.2,14,-1371,2506,1135,0.97008547
2031003,65,13,780,390,1170,10,0,0.4,7.2,13,-254,1324,1070,0.914529915
2031004,65,13,780,390,1170,10,0,1.9,5.1,14,450,670,1120,0.957264957
2031004,65,13,780,390,1170,10,0,1.9,6.1,12,488,602,1090,0.931623932
2033001,112,13,260,416,676,10,1,0.2,3.7,15,274,386,660,0.976331361
2036001,100,24,648,648,1296,17,0,0.0,0.0,22,595,635,1230,0.949074074
2036001,100,24,648,648,1296,17,0,0.0,1.0,24,647,631,1278,0.986111111
2036001,100,24,648,648,1296,17,0,0.0,2.0,24,809,467,1276,0.984567901
2036001,100,24,648,648,1296,17,0,0.0,3.0,24,790,500,1290,0.99537037
2036001,100,24,648,648,1296,17,0,0.0,4.0,22,46,1200,1246,0.961419753
2037001,96,7,198,169,367,15,0,0.0,3.0,6,156,136,292,0.795640327
2038001,110,13,234,390,624,10,0,0.4,2.6,12,224,334,558,0.894230769
2038002,110,13,234,390,624,10,0,0.0,3.0,11,-170,686,516,0.826923077
2038003,110,13,234,390,624,10,0,0.2,2.8,12,239,337,576,0.923076923
2041001,110,13,234,390,624,10,0,0.7,1.3,12,356,184,540,0.865384615
2041002,110,13,234,390,624,10,0,0.2,1.8,10,72,383,455,0.729166667
2041003,110,13,234,390,624,10,0,0.5,1.6,12,141,448,589,0.943910256
2043001,115,107,1890,3522,5412,75,0,0.0,0.0,99,1793,3297,5090,0.940502587
2044001,81,7,70,112,182,10,0,0.8,3.2,6,5,129,134,0.736263736
2044001,81,7,70,112,182,10,0,0.8,4.2,9,137,-17,120,0.659340659
2044001,81,7,70,112,182,10,0,0.8,5.2,7,-57,217,160,0.879120879
2044001,81,7,70,112,182,10,0,0.8,6.2,10,81,49,130,0.714285714
2044001,81,7,70,112,182,10,0,0.8,7.2,8,88,35,123,0.675824176
2044002,81,7,70,112,182,10,0,0.4,2.7,8,134,-44,90,0.494505495
2044002,81,7,70,112,182,10,0,0.4,3.7,9,34,41,75,0.412087912
2044002,81,7,70,112,182,10,0,0.4,4.7,11,-336,335,-1,-0.005494505
2044002,81,7,70,112,182,10,0,0.4,5.7,7,124,-109,15,0.082417582
2044002,81,7,70,112,182,10,0,0.4,6.7,8,59,63,122,0.67032967
2045001,112,9,180,288,468,6,0,0.0,7.0,8,261,200,461,0.985042735
2047001,550,15,3750,3750,7500,20,0,0.1,2.4,22,1801,1099,2900,0.386666667
2047002,550,15,3750,3750,7500,20,0,0.1,2.5,13,2580,1720,4300,0.573333333
2047003,550,15,3750,3750,7500,20,0,0.0,2.95,11,1819,2681,4500,0.6
2047004,550,15,3750,3750,7500,20,0,0.15,2.15,15,1025,3975,5000,0.666666667
2047005,550,15,3750,3750,7500,20,0,0.05,2.65,20,1933,3267,5200,0.693333333
2047006,550,15,3750,3750,7500,20,0,0.05,2.65,16,-193,4393,4200,0.56
2047007,550,15,3750,3750,7500,20,0,0.05,2.7,20,1662,2438,4100,0.546666667
2047008,550,15,3750,3750,7500,20,0,0.0,2.4,13,3439,1961,5400,0.72
2047009,550,15,3750,3750,7500,11,0,0.09090909,2.090909,10,2197,3903,6100,0.813333333
2050001,4158,23,59866,44595,104461,16,0,2.375,4.6875,23,31846,31397,63243,0.605422119
2050001,4158,25,64850,48449,113299,18,0,2.1111112,5.611111,29,55140,39440,94580,0.834782302
2050001,4158,25,64850,48449,113299,18,0,2.1111112,6.611111,28,66050,19862,85912,0.758276772
2051001,102,45,1242,1182,2424,32,0,2.65625,6.46875,39,968,1310,2278,0.939768977
2055001,101,27,891,918,1809,18,0,3.0,0.0,20,-201,1644,1443,0.797678275
2055001,100,27,918,927,1845,19,0,3.0,0.94736844,24,-230,1882,1652,0.895392954
2059001,110,21,420,630,1050,16,0,0.0,2.875,4,186,138,324,0.308571429
2059002,110,19,384,576,960,14,0,0.0,3.0,2,30,155,185,0.192708333
2061001,100,21,672,672,1344,14,0,0.0,0.5,17,953,237,1190,0.885416667
2061001,100,21,672,672,1344,14,0,0.0,1.5,16,411,736,1147,0.853422619
2061001,100,21,672,672,1344,14,0,0.0,2.5,16,600,502,1102,0.819940476
2061001,100,21,672,672,1344,14,0,0.0,3.5,18,689,495,1184,0.880952381
2062001,103,25,725,725,1450,10,0,0.0,0.6,23,688,710,1398,0.964137931
2062001,103,25,725,725,1450,10,0,0.0,1.6,22,709,643,1352,0.932413793
2062001,103,25,725,725,1450,10,0,0.0,2.6,22,542,804,1346,0.928275862
2062002,98,15,540,468,1008,7,0,0.42857143,0.0,15,171,805,976,0.968253968
2062002,98,15,540,468,1008,7,0,0.42857143,1.0,15,611,371,982,0.974206349
2062002,98,15,540,468,1008,7,0,0.42857143,2.0,15,495,485,980,0.972222222
2063001,482,19,5054,4712,9766,25,0,0.0,4.0,19,3032,5114,8146,0.83411837
2063002,495,18,4610,4568,9178,22,0,0.0,3.8636363,14,2030,6064,8094,0.88189148
2064001,110,21,420,630,1050,15,0,0.0,2.0,21,378,648,1026,0.977142857
2065001,118,9,144,216,360,8,0,0.125,1.875,5,46,176,222,0.616666667
2065002,118,9,144,216,360,8,0,0.5,1.5,11,86,232,318,0.883333333
2065003,118,9,144,216,360,8,0,0.125,1.875,9,55,297,352,0.977777778
2067001,112,13,260,416,676,10,1,0.9,5.9,14,221,441,662,0.979289941
2067002,112,13,260,416,676,10,1,0.7,5.8,12,418,233,651,0.963017751
2067003,112,13,260,416,676,10,1,0.6,5.7,9,233,286,519,0.767751479
